sample_id,dim,field_path,mask_path,readout_path,metadata_path,geometry_id,source_geometry_type,split_original,z_top,z_bottom,thickness,E_bg,E_lesion,contrast,operator_id,operator_metadata_path,array_index
M2c_PPC_10_E35_Z1p2_H0p75_ellipse_center_checker_r1,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_10_E35_Z1p2_H0p75_ellipse_center_checker_r1\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_10_E35_Z1p2_H0p75_ellipse_center_checker_r1\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_10_E35_Z1p2_H0p75_ellipse_center_checker_r1,ellipse_or_cylinder,,,,,3.0,34.65736982039149,11.552456606797165,,,
M2c_PPC_12_E25_Z2p2_H0p75_twofoci_halfpitchxshift_checker_r1,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_12_E25_Z2p2_H0p75_twofoci_halfpitchxshift_checker_r1\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_12_E25_Z2p2_H0p75_twofoci_halfpitchxshift_checker_r1\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_12_E25_Z2p2_H0p75_twofoci_halfpitchxshift_checker_r1,synthetic_simulation,,,,,3.0,24.323496043773925,8.107832014591308,,,
M2c_PPC_11_E25_Z0p9_H0p75_twofoci_halfpitchxshift_checker_r1,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_11_E25_Z0p9_H0p75_twofoci_halfpitchxshift_checker_r1\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_11_E25_Z0p9_H0p75_twofoci_halfpitchxshift_checker_r1\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_11_E25_Z0p9_H0p75_twofoci_halfpitchxshift_checker_r1,synthetic_simulation,,,,,3.0,24.31082440967306,8.103608136557687,,,
M2c_PPC_14_E25_Z0p3_H0p75_twofoci_halfpitchxshift_checker_r2,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_14_E25_Z0p3_H0p75_twofoci_halfpitchxshift_checker_r2\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_14_E25_Z0p3_H0p75_twofoci_halfpitchxshift_checker_r2\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_14_E25_Z0p3_H0p75_twofoci_halfpitchxshift_checker_r2,synthetic_simulation,,,,,3.0,24.353275831527057,8.11775861050902,,,
M2c_PPC_13_E25_Z3p8_H0p75_twofoci_halfpitchxshift_checker_r1,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_13_E25_Z3p8_H0p75_twofoci_halfpitchxshift_checker_r1\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_13_E25_Z3p8_H0p75_twofoci_halfpitchxshift_checker_r1\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_13_E25_Z3p8_H0p75_twofoci_halfpitchxshift_checker_r1,synthetic_simulation,,,,,3.0,24.338068520864155,8.112689506954718,,,
M2c_PPC_15_E25_Z1p5_H0p75_twofoci_nearboundary_rim_soft_r2,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_15_E25_Z1p5_H0p75_twofoci_nearboundary_rim_soft_r2\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_15_E25_Z1p5_H0p75_twofoci_nearboundary_rim_soft_r2\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_15_E25_Z1p5_H0p75_twofoci_nearboundary_rim_soft_r2,synthetic_simulation,,,,,3.0,24.60009433831173,8.20003144610391,,,
M2c_PPC_16_E45_Z3_H0p75_cylinder_nearboundary_nan_r1,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_16_E45_Z3_H0p75_cylinder_nearboundary_nan_r1\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_16_E45_Z3_H0p75_cylinder_nearboundary_nan_r1\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_16_E45_Z3_H0p75_cylinder_nearboundary_nan_r1,ellipse_or_cylinder,,,,,3.0,44.30114422230604,14.767048074102014,,,
M2c_PPC_18_E45_Z3_H0p75_lobed_center_core_shell_r1,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_18_E45_Z3_H0p75_lobed_center_core_shell_r1\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_18_E45_Z3_H0p75_lobed_center_core_shell_r1\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_18_E45_Z3_H0p75_lobed_center_core_shell_r1,synthetic_simulation,,,,,3.0,44.45898343699213,14.819661145664044,,,
M2c_PPC_17_E45_Z3_H0p75_ellipse_center_checker_r1,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_17_E45_Z3_H0p75_ellipse_center_checker_r1\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_17_E45_Z3_H0p75_ellipse_center_checker_r1\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_17_E45_Z3_H0p75_ellipse_center_checker_r1,ellipse_or_cylinder,,,,,3.0,44.0600669140088,14.686688971336268,,,
M2c_PPC_20_E90_Z0p18_H1p4_cylinder_nearboundary_nan_r1,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_20_E90_Z0p18_H1p4_cylinder_nearboundary_nan_r1\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_20_E90_Z0p18_H1p4_cylinder_nearboundary_nan_r1\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_20_E90_Z0p18_H1p4_cylinder_nearboundary_nan_r1,ellipse_or_cylinder,,,,,3.0,88.55237017477681,29.517456724925605,,,
M2c_PPC_19_E45_Z3_H0p75_twofoci_nearboundary_rim_soft_r1,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_19_E45_Z3_H0p75_twofoci_nearboundary_rim_soft_r1\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_19_E45_Z3_H0p75_twofoci_nearboundary_rim_soft_r1\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_19_E45_Z3_H0p75_twofoci_nearboundary_rim_soft_r1,synthetic_simulation,,,,,3.0,44.21960663034729,14.739868876782433,,,
M2c_PPC_23_E90_Z0p18_H1p4_twofoci_nearboundary_rim_soft_r1,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_23_E90_Z0p18_H1p4_twofoci_nearboundary_rim_soft_r1\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_23_E90_Z0p18_H1p4_twofoci_nearboundary_rim_soft_r1\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_23_E90_Z0p18_H1p4_twofoci_nearboundary_rim_soft_r1,synthetic_simulation,,,,,3.0,88.38347087714797,29.461156959049323,,,
M2c_PPC_22_E90_Z0p18_H1p4_lobed_center_core_shell_r1,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_22_E90_Z0p18_H1p4_lobed_center_core_shell_r1\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_22_E90_Z0p18_H1p4_lobed_center_core_shell_r1\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_22_E90_Z0p18_H1p4_lobed_center_core_shell_r1,synthetic_simulation,,,,,3.0,88.87932283376942,29.62644094458981,,,
M2c_PPC_21_E90_Z0p18_H1p4_ellipse_center_checker_r1,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_21_E90_Z0p18_H1p4_ellipse_center_checker_r1\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_21_E90_Z0p18_H1p4_ellipse_center_checker_r1\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_21_E90_Z0p18_H1p4_ellipse_center_checker_r1,ellipse_or_cylinder,,,,,3.0,89.05924876576248,29.68641625525416,,,
M2c_PPC_25_E60_Z1p2_H0p75_lobed_nearboundary_hotspot_r1,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_25_E60_Z1p2_H0p75_lobed_nearboundary_hotspot_r1\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_25_E60_Z1p2_H0p75_lobed_nearboundary_hotspot_r1\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_25_E60_Z1p2_H0p75_lobed_nearboundary_hotspot_r1,synthetic_simulation,,,,,3.0,58.77502312082901,19.59167437360967,,,
M2c_PPC_24_E8_Z1p2_H0p75_lobed_nearboundary_hotspot_r1,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_24_E8_Z1p2_H0p75_lobed_nearboundary_hotspot_r1\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_24_E8_Z1p2_H0p75_lobed_nearboundary_hotspot_r1\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_24_E8_Z1p2_H0p75_lobed_nearboundary_hotspot_r1,synthetic_simulation,,,,,3.0,7.893427202238475,2.631142400746158,,,
M2c_PPC_27_E35_Z1p2_H0p75_lobed_nearboundary_hotspot_r2,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_27_E35_Z1p2_H0p75_lobed_nearboundary_hotspot_r2\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_27_E35_Z1p2_H0p75_lobed_nearboundary_hotspot_r2\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_27_E35_Z1p2_H0p75_lobed_nearboundary_hotspot_r2,synthetic_simulation,,,,,3.0,34.31369255148754,11.437897517162511,,,
M2c_PPC_26_E16_Z1p2_H0p75_lobed_nearboundary_hotspot_r2,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_26_E16_Z1p2_H0p75_lobed_nearboundary_hotspot_r2\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_prior_pair_calibration_20260524\lesions\M2c_PPC_26_E16_Z1p2_H0p75_lobed_nearboundary_hotspot_r2\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_PPC_26_E16_Z1p2_H0p75_lobed_nearboundary_hotspot_r2,synthetic_simulation,,,,,3.0,15.724481783764505,5.241493927921501,,,
M2c_DPS_01_E16_Z1p2_H0p75_twofoci_nb_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_01_E16_Z1p2_H0p75_twofoci_nb_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_01_E16_Z1p2_H0p75_twofoci_nb_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_01_E16_Z1p2_H0p75_twofoci_nb_rim,synthetic_simulation,,,,,3.0,15.758449671297972,5.252816557099324,,,
M2c_DPS_03_E16_Z1p2_H0p75_lobed_lower_hotspot,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_03_E16_Z1p2_H0p75_lobed_lower_hotspot\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_03_E16_Z1p2_H0p75_lobed_lower_hotspot\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_03_E16_Z1p2_H0p75_lobed_lower_hotspot,synthetic_simulation,,,,,3.0,15.717066309410024,5.239022103136675,,,
M2c_DPS_02_E16_Z1p2_H0p75_crescent_upper_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_02_E16_Z1p2_H0p75_crescent_upper_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_02_E16_Z1p2_H0p75_crescent_upper_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_02_E16_Z1p2_H0p75_crescent_upper_rim,synthetic_simulation,,,,,3.0,15.571534105638532,5.1905113685461775,,,
M2c_DPS_06_E35_Z1p2_H0p75_crescent_upper_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_06_E35_Z1p2_H0p75_crescent_upper_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_06_E35_Z1p2_H0p75_crescent_upper_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_06_E35_Z1p2_H0p75_crescent_upper_rim,synthetic_simulation,,,,,3.0,33.94531472157177,11.31510490719059,,,
M2c_DPS_04_E16_Z1p2_H0p75_ellipse_upper_checker,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_04_E16_Z1p2_H0p75_ellipse_upper_checker\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_04_E16_Z1p2_H0p75_ellipse_upper_checker\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_04_E16_Z1p2_H0p75_ellipse_upper_checker,ellipse_or_cylinder,,,,,3.0,15.871672279090372,5.290557426363457,,,
M2c_DPS_05_E35_Z1p2_H0p75_twofoci_nb_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_05_E35_Z1p2_H0p75_twofoci_nb_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_05_E35_Z1p2_H0p75_twofoci_nb_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_05_E35_Z1p2_H0p75_twofoci_nb_rim,synthetic_simulation,,,,,3.0,34.4054145755027,11.468471525167566,,,
M2c_DPS_09_E90_Z0p18_H1p4_twofoci_lower_core,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_09_E90_Z0p18_H1p4_twofoci_lower_core\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_09_E90_Z0p18_H1p4_twofoci_lower_core\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_09_E90_Z0p18_H1p4_twofoci_lower_core,synthetic_simulation,,,,,3.0,87.76782636878401,29.255942122928005,,,
M2c_DPS_07_E35_Z1p2_H0p75_lobed_lower_hotspot,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_07_E35_Z1p2_H0p75_lobed_lower_hotspot\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_07_E35_Z1p2_H0p75_lobed_lower_hotspot\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_07_E35_Z1p2_H0p75_lobed_lower_hotspot,synthetic_simulation,,,,,3.0,34.28032297202842,11.426774324009472,,,
M2c_DPS_08_E35_Z1p2_H0p75_ellipse_upper_checker,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_08_E35_Z1p2_H0p75_ellipse_upper_checker\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_08_E35_Z1p2_H0p75_ellipse_upper_checker\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_08_E35_Z1p2_H0p75_ellipse_upper_checker,ellipse_or_cylinder,,,,,3.0,34.67554682968127,11.558515609893757,,,
M2c_DPS_10_E90_Z0p18_H1p4_crescent_upper_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_10_E90_Z0p18_H1p4_crescent_upper_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_10_E90_Z0p18_H1p4_crescent_upper_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_10_E90_Z0p18_H1p4_crescent_upper_rim,synthetic_simulation,,,,,3.0,87.13257439927327,29.044191466424422,,,
M2c_DPS_13_E25_Z1p5_H0p75_crescent_center_core,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_13_E25_Z1p5_H0p75_crescent_center_core\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_13_E25_Z1p5_H0p75_crescent_center_core\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_13_E25_Z1p5_H0p75_crescent_center_core,synthetic_simulation,,,,,3.0,23.99515267918884,7.99838422639628,,,
M2c_DPS_11_E90_Z0p18_H1p4_lobed_lower_hotspot,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_11_E90_Z0p18_H1p4_lobed_lower_hotspot\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_11_E90_Z0p18_H1p4_lobed_lower_hotspot\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_11_E90_Z0p18_H1p4_lobed_lower_hotspot,synthetic_simulation,,,,,3.0,88.13905907426768,29.379686358089227,,,
M2c_DPS_12_E90_Z0p18_H1p4_ellipse_upper_checker,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_12_E90_Z0p18_H1p4_ellipse_upper_checker\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_12_E90_Z0p18_H1p4_ellipse_upper_checker\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_12_E90_Z0p18_H1p4_ellipse_upper_checker,ellipse_or_cylinder,,,,,3.0,88.65507149766381,29.55169049922127,,,
M2c_DPS_16_E25_Z1p5_H0p75_twofoci_half_hotspot,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_16_E25_Z1p5_H0p75_twofoci_half_hotspot\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_16_E25_Z1p5_H0p75_twofoci_half_hotspot\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_16_E25_Z1p5_H0p75_twofoci_half_hotspot,synthetic_simulation,,,,,3.0,24.44791233597811,8.149304111992704,,,
M2c_DPS_15_E25_Z1p5_H0p75_ellipse_nb_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_15_E25_Z1p5_H0p75_ellipse_nb_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_15_E25_Z1p5_H0p75_ellipse_nb_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_15_E25_Z1p5_H0p75_ellipse_nb_rim,ellipse_or_cylinder,,,,,3.0,24.74374341416745,8.24791447138915,,,
M2c_DPS_14_E25_Z1p5_H0p75_lobed_center_gradient,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_14_E25_Z1p5_H0p75_lobed_center_gradient\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_14_E25_Z1p5_H0p75_lobed_center_gradient\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_14_E25_Z1p5_H0p75_lobed_center_gradient,synthetic_simulation,,,,,3.0,24.58309265850925,8.194364219503084,,,
M2c_DPS_19_E45_Z3_H0p75_ellipse_nb_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_19_E45_Z3_H0p75_ellipse_nb_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_19_E45_Z3_H0p75_ellipse_nb_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_19_E45_Z3_H0p75_ellipse_nb_rim,ellipse_or_cylinder,,,,,3.0,44.510782881592405,14.836927627197468,,,
M2c_DPS_18_E45_Z3_H0p75_lobed_center_gradient,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_18_E45_Z3_H0p75_lobed_center_gradient\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_18_E45_Z3_H0p75_lobed_center_gradient\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_18_E45_Z3_H0p75_lobed_center_gradient,synthetic_simulation,,,,,3.0,44.20408598442677,14.734695328142257,,,
